plant name,Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,,Synthetic Accessibility
Artemisia annua,Dehydroqinghaosu,O=C1O[C@@H]2O[C@@]3(C)CC[C@@H]4[C@]2([C@H](C1=C)CC[C@H]4C)OO3,C15H20O5,280.32,20,0,0.8,0,5,0,69.9,53.99,2.63,2.68,2.32,2.1,2.09,2.36,-3.27,1.52E-01,5.42E-04,Soluble,-3.47,9.59E-02,3.42E-04,Soluble,-2.26,1.53E+00,5.45E-03,Soluble,High,Yes,No,Yes,No,No,No,No,-6.11,0,0,0,0,0,0.55,0,2,0,5.97,
Artemisia annua,Guaiene,CC(=C1CC[C@@H](C2=C(C1)[C@@H](C)CC2)C)C,C15H24,204.35,15,0,0.73,0,0,0,69.04,0,3.37,4.07,4.87,4.63,4.25,4.24,-3.67,4.36E-02,2.13E-04,Soluble,-3.77,3.43E-02,1.68E-04,Soluble,-3.75,3.63E-02,1.78E-04,Soluble,Low,No,No,No,Yes,Yes,No,No,-4.66,1,0,0,0,1,0.55,0,1,2,4.45,
Artemisia annua,Aurantiamideacetate,CC(=O)OC[C@@H](NC(=O)[C@H](NC(=O)c1ccccc1)Cc1ccccc1)Cc1ccccc1,C27H28N2O4,444.52,33,18,0.22,13,4,2,126.35,84.5,3.57,4.45,3.32,3.41,4.73,3.89,-4.95,5.04E-03,1.13E-05,Moderately soluble,-5.94,5.06E-04,1.14E-06,Moderately soluble,-8.7,8.87E-07,2.00E-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-5.85,0,0,1,0,0,0.55,0,0,3,3.65,
Artemisia annua,beta-Cedrene,C=C1CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,C15H24,204.35,15,0,0.87,0,0,0,66.88,0,3.19,4.85,4.42,5.65,4.19,4.46,-4.16,1.41E-02,6.88E-05,Moderately soluble,-4.58,5.33E-03,2.61E-05,Moderately soluble,-3.77,3.49E-02,1.71E-04,Soluble,Low,No,No,No,Yes,Yes,No,No,-4.1,1,0,0,0,1,0.55,0,1,2,4.5,
Artemisia annua,Silphinene,C[C@H]1CC[C@H]2[C@]31C=CC[C@]3(C)CC2(C)C,C15H24,204.35,15,0,0.87,0,0,0,66.62,0,3.17,5.25,4.42,5.65,3.91,4.48,-4.41,7.87E-03,3.85E-05,Moderately soluble,-5,2.05E-03,1.00E-05,Moderately soluble,-3.52,6.19E-02,3.03E-04,Soluble,Low,No,No,No,Yes,Yes,No,No,-3.82,1,0,0,0,2,0.55,0,1,2,5.04,
Artemisia annua,beta-Isocomene,C=C1C[C@@]2([C@]3([C@]1(C)CC[C@@H]3C)CCC2)C,C15H24,204.35,15,0,0.87,0,0,0,66.62,0,3.11,5.15,4.56,5.65,4.59,4.61,-4.35,9.10E-03,4.45E-05,Moderately soluble,-4.9,2.60E-03,1.27E-05,Moderately soluble,-4.22,1.24E-02,6.07E-05,Moderately soluble,Low,No,No,No,Yes,Yes,No,No,-3.89,1,0,0,0,2,0.55,0,1,2,3.91,
Artemisia annua,trans-Anethol,C/C=C/c1ccc(cc1)O,C9H10O,134.18,10,6,0.11,1,1,1,43.36,20.23,1.92,2.58,2.32,2.37,2.3,2.3,-2.68,2.83E-01,2.11E-03,Soluble,-2.65,2.98E-01,2.22E-03,Soluble,-2.27,7.27E-01,5.42E-03,Soluble,High,Yes,No,Yes,No,No,No,No,-5.29,0,1,0,0,2,0.55,0,0,1,1.37,
Artemisia annua,(E)-beta-Ocimene,C=C/C(=C/CC=C(C)C)/C,C10H16,136.23,10,0,0.4,3,0,0,48.76,0,2.8,4.26,3.48,3.56,2.88,3.4,-3.17,9.20E-02,6.75E-04,Soluble,-3.97,1.45E-02,1.07E-04,Soluble,-2.04,1.24E+00,9.10E-03,Soluble,Low,Yes,No,No,No,No,No,No,-4.11,0,1,0,0,2,0.55,0,2,2,3.63,
Artemisia annua,(E)-Nerolidol,C=C[C@@](CC/C=C(/CCC=C(C)C)\C)(O)C,C15H26O,222.37,16,0,0.6,7,1,1,74,20.23,3.64,4.83,4.4,3.86,4.21,4.19,-3.8,3.53E-02,1.59E-04,Soluble,-4.99,2.29E-03,1.03E-05,Moderately soluble,-3.15,1.56E-01,7.00E-04,Soluble,High,Yes,No,Yes,No,Yes,No,No,-4.23,0,0,0,0,1,0.55,0,1,2,3.53,
Artemisia annua,(E)-Nerolidol acetate,C=C[C@@](OC(=O)C)(CC/C=C(/CCC=C(C)C)\C)C,C17H28O2,264.4,19,0,0.59,9,2,0,83.73,26.3,4.09,5.79,4.97,4.14,4.83,4.77,-4.53,7.75E-03,2.93E-05,Moderately soluble,-6.11,2.04E-04,7.73E-07,Poorly soluble,-3.8,4.18E-02,1.58E-04,Soluble,High,Yes,No,No,Yes,Yes,No,No,-3.8,0,0,0,0,1,0.55,0,1,2,3.43,
Artemisia annua,(Z)-3-Hexenyl isovalerate,CC/C=C\CCOC(=O)[C@@H](CC)C,C11H20O2,184.28,13,0,0.73,7,2,0,55.8,26.3,3.12,3.29,2.93,2.76,2.86,2.99,-2.59,4.70E-01,2.55E-03,Soluble,-3.52,5.60E-02,3.04E-04,Soluble,-2.49,5.98E-01,3.24E-03,Soluble,High,Yes,No,No,No,No,No,No,-5.09,0,0,0,0,1,0.55,0,1,1,2.95,
Artemisia annua,(Z)-alpha-trans-Bergamotol,OC/C(=C\CC[C@]1(C)[C@H]2CC=C([C@@H]1C2)C)/C,C15H24O,220.35,16,0,0.73,4,1,1,69.94,20.23,3.16,5.2,3.7,3.56,3.66,3.86,-4.22,1.33E-02,6.05E-05,Moderately soluble,-5.37,9.36E-04,4.25E-06,Moderately soluble,-3,2.22E-01,1.01E-03,Soluble,High,Yes,No,No,Yes,Yes,No,No,-3.95,0,0,0,0,2,0.55,0,1,2,4.93,
Artemisia annua,(Z)-alpha-trans-Bergamotol acetate,CC(=O)OC/C(=C\CC[C@]1(C)[C@H]2CC=C([C@@H]1C2)C)/C,C17H26O2,262.39,19,0,0.71,6,2,0,79.68,26.3,3.47,5.77,4.27,3.84,4.17,4.3,-4.71,5.16E-03,1.97E-05,Moderately soluble,-6.09,2.13E-04,8.11E-07,Poorly soluble,-3.64,5.97E-02,2.28E-04,Soluble,High,Yes,No,No,Yes,Yes,No,No,-3.8,0,0,0,0,1,0.55,0,1,1,4.89,
Artemisia annua,cis-beta-Farnesene,C=CC(=C)CC/C=C(\CCC=C(C)C)/C,C15H24,204.35,15,0,0.47,7,0,0,72.32,0,3.86,6.03,5.2,4.84,4.93,4.97,-4.44,7.35E-03,3.60E-05,Moderately soluble,-5.81,3.18E-04,1.55E-06,Moderately soluble,-3.74,3.73E-02,1.82E-04,Soluble,Low,No,No,Yes,No,Yes,No,No,-3.27,1,0,0,0,2,0.55,0,2,2,3.42,
Artemisia annua,10-epi-gamma-Eudesmol,CC1=C2C[C@@H](CC[C@@]2(CCC1)C)C(O)(C)C,C15H26O,222.37,16,0,0.87,1,1,1,70.46,20.23,2.99,3.39,4.06,3.67,3.75,3.57,-3.29,1.14E-01,5.15E-04,Soluble,-3.49,7.13E-02,3.21E-04,Soluble,-3.41,8.57E-02,3.85E-04,Soluble,High,Yes,No,No,No,No,No,No,-5.25,0,0,0,0,1,0.55,0,1,1,3.88,
Artemisia annua,14-Hydroxy-alpha-humulene,CC1=C[C@@H](O)C(C)(C)C=CCC(=CCC1)C,C15H24O,220.35,16,0,0.6,0,1,1,71.58,20.23,2.99,3.44,4.01,3.46,2.99,3.38,-3.37,9.33E-02,4.23E-04,Soluble,-3.55,6.27E-02,2.85E-04,Soluble,-2.72,4.24E-01,1.92E-03,Soluble,High,Yes,No,No,No,Yes,No,No,-5.2,0,0,0,0,1,0.55,0,1,1,4.14,
Artemisia annua,14-Hydroxy-delta-cadinene,OCC1=C[C@@H]2C(=C(C)CC[C@H]2C(C)C)CC1,C15H24O,220.35,16,0,0.73,2,1,1,70.2,20.23,3.19,2.55,3.7,3.56,3.49,3.3,-2.68,4.60E-01,2.09E-03,Soluble,-2.62,5.26E-01,2.39E-03,Soluble,-2.96,2.39E-01,1.09E-03,Soluble,High,Yes,No,No,No,No,No,No,-5.83,0,0,0,0,1,0.55,0,1,1,4.08,
Artemisia annua,Oct-1-en-3-ol,CCCCC[C@@H](C=C)O,C8H16O,128.21,9,0,0.75,5,1,1,41.26,20.23,2.33,2.55,2.11,2.07,1.96,2.21,-1.91,1.57E+00,1.23E-02,Very soluble,-2.62,3.06E-01,2.39E-03,Soluble,-1.77,2.20E+00,1.71E-02,Soluble,High,Yes,No,No,No,No,No,No,-5.27,0,1,0,0,2,0.55,0,1,1,2.15,
Artemisia annua,2-Phenyl benzaldehyde,O=Cc1ccccc1c1ccccc1,C13H10O,182.22,14,12,0,2,1,0,57.27,17.07,2.14,2.98,3.17,3,3.72,3,-3.35,8.15E-02,4.47E-04,Soluble,-3,1.81E-01,9.95E-04,Soluble,-4.86,2.50E-03,1.37E-05,Moderately soluble,High,Yes,No,Yes,Yes,No,No,No,-5.3,0,0,0,0,2,0.55,0,1,1,1.49,
Artemisia annua,4-Phenyl benzaldehyde,O=Cc1ccc(cc1)c1ccccc1,C13H10O,182.22,14,12,0,2,1,0,57.27,17.07,2.02,3,3.17,3,3.72,2.98,-3.36,7.92E-02,4.34E-04,Soluble,-3.02,1.73E-01,9.49E-04,Soluble,-4.86,2.50E-03,1.37E-05,Moderately soluble,High,Yes,No,Yes,Yes,No,No,No,-5.28,0,0,0,0,2,0.55,0,1,1,1.24,
Artemisia annua,Terpin-1-en-4-ol,CC1=CC[C@](CC1)(O)C(C)C,C10H18O,154.25,11,0,0.8,1,1,1,48.8,20.23,2.56,3.26,2.5,2.3,2.44,2.61,-2.78,2.54E-01,1.64E-03,Soluble,-3.36,6.75E-02,4.38E-04,Soluble,-1.91,1.92E+00,1.24E-02,Soluble,High,Yes,No,No,No,No,No,No,-4.93,0,1,0,0,2,0.55,0,1,1,3.28,
Artemisia annua,9-Decen-1-ol,OCCCCCCCCC=C,C10H20O,156.27,11,0,0.8,8,1,1,50.87,20.23,2.88,3.57,2.9,2.7,3.01,3.01,-2.53,4.61E-01,2.95E-03,Soluble,-3.68,3.26E-02,2.09E-04,Soluble,-2.98,1.66E-01,1.06E-03,Soluble,High,Yes,No,No,No,No,No,No,-4.72,0,1,0,0,2,0.55,0,1,3,1.85,
Artemisia annua,alpha-Selinene,CC1=CCC[C@]2([C@H]1C[C@@H](CC2)C(=C)C)C,C15H24,204.35,15,0,0.73,1,0,0,68.78,0,3.31,5.2,4.73,4.63,4.14,4.4,-4.32,9.85E-03,4.82E-05,Moderately soluble,-4.95,2.31E-03,1.13E-05,Moderately soluble,-3.55,5.79E-02,2.83E-04,Soluble,Low,No,No,No,Yes,Yes,No,No,-3.85,1,0,0,0,2,0.55,0,1,2,4.22,
Artemisia annua,alpha-Terpineol,CC1=CC[C@H](CC1)C(O)(C)C,C10H18O,154.25,11,0,0.8,1,1,1,48.8,20.23,2.09,3.39,2.5,2.3,2.17,2.49,-2.87,2.10E-01,1.36E-03,Soluble,-3.49,4.95E-02,3.21E-04,Soluble,-1.69,3.17E+00,2.06E-02,Soluble,High,Yes,No,No,No,No,No,No,-4.83,0,1,0,0,2,0.55,0,1,1,3.24,
Artemisia annua,(-)-Bisabolol,CC(=CCC[C@]([C@@H]1CCC(=CC1)C)(O)C)C,C15H26O,222.37,16,0,0.73,4,1,1,72.36,20.23,3.46,3.79,4.23,3.56,3.74,3.76,-3.34,1.01E-01,4.55E-04,Soluble,-3.91,2.74E-02,1.23E-04,Soluble,-3,2.24E-01,1.01E-03,Soluble,High,Yes,No,No,No,Yes,No,No,-4.97,0,0,0,0,1,0.55,0,1,2,3.95,
Artemisia annua,(-)-beta-Longipinene,C=C1CC[C@@H]2[C@H]3[C@H]1[C@]2(C)CCCC3(C)C,C15H24,204.35,15,0,0.87,0,0,0,66.88,0,0,4.85,4.42,5.65,4.19,3.82,-4.16,1.41E-02,6.88E-05,Moderately soluble,-4.58,5.33E-03,2.61E-05,Moderately soluble,-3.77,3.49E-02,1.71E-04,Soluble,Low,No,Yes,No,Yes,No,No,No,-4.1,1,0,0,0,1,0.55,0,1,2,3.81,
Artemisia annua,beta-Maaliene,CC1=C2[C@H]3[C@H](C3(C)C)CC[C@@]2(CCC1)C,C15H24,204.35,15,0,0.87,0,0,0,66.88,0,3.22,4.4,4.56,5.65,4.3,4.43,-3.88,2.70E-02,1.32E-04,Soluble,-4.12,1.56E-02,7.64E-05,Moderately soluble,-3.97,2.19E-02,1.07E-04,Soluble,Low,No,No,No,Yes,Yes,No,No,-4.42,1,0,0,0,1,0.55,0,1,2,4.2,
Artemisia annua,Caryophylladienol I,O[C@H]1CCC(=C)[C@@H]2[C@@H](CCC1=C)C(C2)(C)C,C15H24O,220.35,16,0,0.73,0,1,1,69.94,20.23,2.87,3.32,3.7,3.56,3.56,3.4,-3.3,1.11E-01,5.04E-04,Soluble,-3.42,8.35E-02,3.79E-04,Soluble,-3.21,1.35E-01,6.14E-04,Soluble,High,Yes,No,No,Yes,Yes,No,No,-5.29,0,0,0,0,1,0.55,0,1,1,4,
Artemisia annua,"Caryophylla-4(12),8(13)-dien-5beta-ol",O[C@@H]1CCC(=C)[C@@H]2[C@@H](CCC1=C)C(C2)(C)C,C15H24O,220.35,16,0,0.73,0,1,1,69.94,20.23,2.87,3.32,3.7,3.56,3.56,3.4,-3.3,1.11E-01,5.04E-04,Soluble,-3.42,8.35E-02,3.79E-04,Soluble,-3.21,1.35E-01,6.14E-04,Soluble,High,Yes,No,No,Yes,Yes,No,No,-5.29,0,0,0,0,1,0.55,0,1,1,4,
Artemisia annua,Cedr-8(15)-en-9-alpha-ol acetate,CC(=O)O[C@H]1C[C@]23C[C@@H](C1=C)C([C@@H]3CC[C@H]2C)(C)C,C17H26O2,262.39,19,0,0.82,2,2,0,77.78,26.3,3.12,4.13,3.96,3.94,3.71,3.77,-3.94,3.04E-02,1.16E-04,Soluble,-4.39,1.07E-02,4.08E-05,Moderately soluble,-3.61,6.44E-02,2.45E-04,Soluble,High,Yes,No,No,Yes,Yes,No,No,-4.97,0,0,0,0,0,0.55,0,1,1,4.66,
Artemisia annua,Cedr-8(15)-en-9-ol,O[C@@H]1C[C@]23C[C@@H](C1=C)C([C@H]3CC[C@@H]2C)(C)C,C15H24O,220.35,16,0,0.87,0,1,1,68.04,20.23,2.82,3.56,3.39,3.67,3.27,3.34,-3.45,7.84E-02,3.56E-04,Soluble,-3.67,4.71E-02,2.14E-04,Soluble,-2.96,2.39E-01,1.09E-03,Soluble,High,Yes,No,No,No,Yes,No,No,-5.12,0,0,0,0,1,0.55,0,1,2,4.48,
Artemisia annua,Cedryl acetate,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,C17H28O2,264.4,19,0,0.94,2,2,0,78.29,26.3,3.38,4.46,4.18,4.04,3.83,3.98,-4.16,1.84E-02,6.96E-05,Moderately soluble,-4.73,4.90E-03,1.86E-05,Moderately soluble,-3.83,3.91E-02,1.48E-04,Soluble,High,Yes,No,No,No,Yes,No,No,-4.75,0,0,0,0,0,0.55,0,0,1,4.58,
Artemisia annua,"cis-para-Mentha-2,8-dien-1-ol",CC(=C)[C@H]1CC[C@](C=C1)(C)O,C10H16O,152.23,11,0,0.6,1,1,1,48.32,20.23,2.43,2.4,2.28,2.2,2.05,2.27,-2.23,8.97E-01,5.89E-03,Soluble,-2.47,5.20E-01,3.42E-03,Soluble,-1.47,5.21E+00,3.42E-02,Soluble,High,Yes,No,No,No,No,No,No,-5.52,0,1,0,0,2,0.55,0,1,1,3.61,
Artemisia annua,(+)-cis-Sabinol,CC([C@@]12C[C@H]2C(=C)[C@@H](C1)O)C,C10H16O,152.23,11,0,0.8,1,1,1,46.38,20.23,2.33,1.79,1.97,2.3,2.31,2.14,-1.85,2.17E+00,1.43E-02,Very soluble,-1.83,2.23E+00,1.47E-02,Very soluble,-1.69,3.14E+00,2.07E-02,Soluble,High,Yes,No,No,No,No,No,No,-5.96,0,1,0,0,2,0.55,0,1,1,3.02,
Artemisia annua,Dihydroartemisinic acid,OC(=O)[C@@H]([C@@H]1CC[C@H]([C@H]2[C@@H]1C=C(C)CC2)C)C,C15H24O2,236.35,17,0,0.8,2,2,1,71.29,37.3,2.67,3.86,3.73,3.44,2.65,3.27,-3.61,5.87E-02,2.48E-04,Soluble,-4.34,1.08E-02,4.57E-05,Moderately soluble,-2.08,1.98E+00,8.39E-03,Soluble,High,Yes,No,No,No,Yes,No,No,-5,0,0,0,0,0,0.85,0,1,2,4.17,
Artemisia annua,Eicosane,CCCCCCCCCCCCCCCCCCCC,C20H42,282.55,20,0,1,17,0,0,98.25,0,5.64,10.45,8.05,7.38,7.98,7.9,-7.05,2.50E-05,8.85E-08,Poorly soluble,-10.4,1.14E-08,4.03E-11,Insoluble,-7.94,3.27E-06,1.16E-08,Poorly soluble,Low,No,No,Yes,No,No,No,No,-0.6,1,1,1,1,3,0.55,0,0,2,2.72,
Artemisia annua,Ethyl 2-methyl butyrate,CCOC(=O)[C@@H](CC)C,C7H14O2,130.18,9,0,0.86,4,2,0,37.05,26.3,2.37,1.88,1.6,1.63,1.32,1.76,-1.57,3.52E+00,2.71E-02,Very soluble,-2.05,1.15E+00,8.82E-03,Soluble,-1.55,3.65E+00,2.81E-02,Soluble,High,Yes,No,No,No,No,No,No,-5.76,0,2,0,0,1,0.55,0,0,1,1.71,
Artemisia annua,Farnesal,O=C/C=C(/CC/C=C(/CCC=C(C)C)\C)\C,C15H24O,220.35,16,0,0.53,7,1,0,73,17.07,2.37,1.88,4.6,1.63,1.32,1.76,-1.57,3.52E+00,2.71E-02,Very soluble,-2.05,1.15E+00,8.82E-03,Soluble,-1.55,3.65E+00,2.81E-02,Soluble,High,Yes,No,No,No,No,No,No,-5.76,0,2,0,0,1,0.55,0,0,1,1.71,
Artemisia annua,Heneicosane,CCCCCCCCCCCCCCCCCCCCC,C21H44,296.57,21,0,1,18,0,0,103.06,0,5.85,10.99,8.44,7.6,8.43,8.26,-7.41,1.14E-05,3.85E-08,Poorly soluble,-10.96,3.29E-09,1.11E-11,Insoluble,-8.34,1.37E-06,4.61E-09,Poorly soluble,Low,No,No,Yes,No,No,No,No,-0.31,1,1,1,1,3,0.55,0,0,2,2.84,
Artemisia annua,Heptadecane,CCCCCCCCCCCCCCCCC,C17H36,240.47,17,0,1,14,0,0,83.83,0,4.91,8.82,6.88,6.68,6.65,6.79,-5.96,2.62E-04,1.09E-06,Moderately soluble,-8.7,4.76E-07,1.98E-09,Poorly soluble,-6.73,4.45E-05,1.85E-07,Poorly soluble,Low,No,No,Yes,No,No,No,No,-1.5,1,1,1,1,2,0.55,0,0,3,2.38,
Artemisia annua,Hexyl 3-methyl butyrate,CCCCCCOC(=O)[C@H](CC)C,C11H22O2,186.29,13,0,0.91,8,2,0,56.28,26.3,3.29,3.85,3.16,2.87,3.04,3.24,-2.89,2.39E-01,1.28E-03,Soluble,-4.1,1.48E-02,7.97E-05,Moderately soluble,-3.21,1.15E-01,6.18E-04,Soluble,High,Yes,No,No,No,No,No,No,-4.7,0,0,0,0,1,0.55,0,0,3,2.39,
Artemisia annua,Hexyl tiglate,CCCCCCOC(=O)/C(=C/C)/C,C11H20O2,184.28,13,0,0.73,7,2,0,55.8,26.3,3.26,3.65,3.08,2.76,2.88,3.13,-2.82,2.79E-01,1.51E-03,Soluble,-3.89,2.37E-02,1.28E-04,Soluble,-2.85,2.63E-01,1.43E-03,Soluble,High,Yes,No,No,No,No,No,No,-4.83,0,0,0,0,1,0.55,0,1,2,2.43,
Artemisia annua,Isocaryophyllene oxide,C=C1CC[C@@H]2O[C@]2(CC[C@H]2[C@H]1CC2(C)C)C,C15H24O,220.35,16,0,0.87,0,1,0,68.27,12.53,3.15,3.56,3.94,3.67,4.07,3.68,-3.45,7.84E-02,3.56E-04,Soluble,-3.51,6.83E-02,3.10E-04,Soluble,-3.51,6.81E-02,3.09E-04,Soluble,High,Yes,No,No,Yes,Yes,No,No,-5.12,0,0,0,0,1,0.55,0,2,2,4.35,
Artemisia annua,Isofraxidin,COc1c(O)c(OC)cc2c1oc(=O)cc2,C11H10O5,222.19,16,10,0.18,2,5,1,57.49,68.9,1.96,1.5,1.52,0.49,1.94,1.48,-2.49,7.14E-01,3.21E-03,Soluble,-2.55,6.20E-01,2.79E-03,Soluble,-3.3,1.12E-01,5.02E-04,Soluble,High,Yes,No,Yes,No,No,No,No,-6.59,0,0,0,0,0,0.55,0,1,1,3.02,
Artemisia annua,Isophytol,C=C[C@@](CCC[C@@H](CCC[C@H](CCCC(C)C)C)C)(O)C,C20H40O,296.53,21,0,0.9,13,1,1,98.98,20.23,4.67,7.83,6.36,5.25,6.57,6.14,-5.75,5.23E-04,1.76E-06,Moderately soluble,-8.1,2.35E-06,7.92E-09,Poorly soluble,-5.51,9.06E-04,3.05E-06,Moderately soluble,Low,No,Yes,No,No,Yes,No,No,-2.55,1,1,1,1,2,0.55,0,1,2,3.89,
Artemisia annua,Methyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OC,C17H34O2,270.45,19,0,0.94,15,2,0,85.12,26.3,4.41,7.38,5.64,4.44,5.84,5.54,-5.18,1.80E-03,6.67E-06,Moderately soluble,-7.76,4.68E-06,1.73E-08,Poorly soluble,-6.01,2.64E-04,9.75E-07,Poorly soluble,High,Yes,No,Yes,No,No,No,No,-2.71,1,1,1,0,1,0.55,0,0,2,2.53,
Artemisia annua,n-Octadecanoic acid methyl ester,CCCCCCCCCCCCCCCCCC(=O)OC,C19H38O2,298.5,21,0,0.95,17,2,0,94.73,26.3,4.81,8.35,6.42,4.91,6.72,6.24,-5.83,4.42E-04,1.48E-06,Moderately soluble,-8.77,5.09E-07,1.70E-09,Poorly soluble,-6.81,4.62E-05,1.55E-07,Poorly soluble,High,No,No,Yes,No,No,No,No,-2.19,1,1,1,1,2,0.55,0,0,2,2.76,
Artemisia annua,Methyl salicylate,COC(=O)c1ccccc1O,C8H8O3,152.15,11,6,0.12,2,3,1,39.74,46.53,2.03,2.55,1.18,1.32,1.21,1.66,-2.66,3.32E-01,2.18E-03,Soluble,-3.17,1.02E-01,6.69E-04,Soluble,-1.88,2.00E+00,1.32E-02,Soluble,High,Yes,No,No,No,No,No,No,-5.42,0,3,0,0,1,0.55,0,0,1,1.11,
Artemisia annua,Nonadecane,CCCCCCCCCCCCCCCCCCC,C19H40,268.52,19,0,1,16,0,0,93.45,0,5.46,9.91,7.66,7.15,7.54,7.54,-6.69,5.46E-05,2.03E-07,Poorly soluble,-9.83,3.93E-08,1.46E-10,Poorly soluble,-7.54,7.82E-06,2.91E-08,Poorly soluble,Low,No,No,Yes,No,No,No,No,-0.9,1,1,1,1,3,0.55,0,0,2,2.6,
Artemisia annua,Occidentalol acetate,CC(=O)OC([C@@H]1CC[C@@]2([C@@H](C1)C(=CC=C2)C)C)(C)C,C17H26O2,262.39,19,0,0.71,3,2,0,79.72,26.3,3.44,4.01,4.27,3.84,3.4,3.79,-3.8,4.21E-02,1.60E-04,Soluble,-4.26,1.43E-02,5.44E-05,Moderately soluble,-3.14,1.89E-01,7.19E-04,Soluble,High,Yes,No,No,Yes,Yes,No,No,-5.05,0,0,0,0,0,0.55,0,0,1,4.51,
Artemisia annua,Octadecane,CCCCCCCCCCCCCCCCCC,C18H38,254.49,18,0,1,15,0,0,88.64,0,5.23,9.37,7.27,6.92,7.1,7.18,-6.33,1.19E-04,4.67E-07,Poorly soluble,-9.27,1.35E-07,5.32E-10,Poorly soluble,-7.13,1.86E-05,7.33E-08,Poorly soluble,Low,No,No,Yes,No,No,No,No,-1.2,1,1,1,1,2,0.55,0,0,2,2.49,
Artemisia annua,n-Octanal,CCCCCCCC=O,C8H16O,128.21,9,0,0.88,6,1,0,40.77,17.07,2.29,2.72,2.55,2.07,2.45,2.42,-1.95,1.43E+00,1.12E-02,Very soluble,-2.73,2.38E-01,1.85E-03,Soluble,-2.6,3.18E-01,2.48E-03,Soluble,High,Yes,No,No,No,No,No,No,-5.15,0,1,0,0,2,0.55,0,1,1,1.43,
Artemisia annua,Pentacosane,CCCCCCCCCCCCCCCCCCCCCCCCC,C25H52,352.68,25,0,1,22,0,0,122.29,0,6.81,13.16,10,8.45,10.2,9.72,-8.87,4.81E-07,1.36E-09,Poorly soluble,-13.21,2.19E-11,6.20E-14,Insoluble,-9.92,4.21E-08,1.19E-10,Poorly soluble,Low,No,Yes,No,No,No,No,No,0.89,1,2,1,1,3,0.55,0,0,3,3.32,
Artemisia annua,"(E,E)-Farnesyl acetate",C/C(=C\CC/C(=C/COC(=O)C)/C)/CCC=C(C)C,C17H28O2,264.4,19,0,0.59,9,2,0,83.7,26.3,3.95,5.9,4.97,4.14,4.83,4.76,-4.6,6.61E-03,2.50E-05,Moderately soluble,-6.23,1.57E-04,5.94E-07,Poorly soluble,-3.8,4.18E-02,1.58E-04,Soluble,High,Yes,No,Yes,No,Yes,No,No,-3.72,0,0,0,0,1,0.55,0,1,2,3.27,
Artemisia annua,n-Tetracosane,CCCCCCCCCCCCCCCCCCCCCCCC,C24H50,338.65,24,0,1,21,0,0,117.48,0,6.52,12.62,9.61,8.25,9.76,9.35,-8.5,1.06E-06,3.13E-09,Poorly soluble,-12.65,7.63E-11,2.25E-13,Insoluble,-9.53,1.01E-07,2.97E-10,Poorly soluble,Low,No,Yes,Yes,No,No,No,No,0.59,1,2,1,1,3,0.55,0,0,2,3.2,
Artemisia annua,Artemisinic alcohol,OCC(=C)[C@@H]1CC[C@H]([C@H]2[C@@H]1C=C(C)CC2)C,C15H24O,220.35,16,0,0.73,2,1,1,70.2,20.23,3.06,3.81,3.55,3.56,3.12,3.42,-3.47,7.39E-02,3.35E-04,Soluble,-3.93,2.59E-02,1.18E-04,Soluble,-2.54,6.31E-01,2.86E-03,Soluble,High,Yes,No,No,Yes,Yes,No,No,-4.94,0,0,0,0,1,0.55,0,1,2,4.26,
Artemisia annua,n-Tridecane,CCCCCCCCCCCCCCCCCCCCCCC,C23H48,324.63,23,0,1,20,0,0,112.67,0,6.35,12.07,9.22,8.03,9.31,9,-8.14,2.37E-06,7.30E-09,Poorly soluble,-12.08,2.72E-10,8.39E-13,Insoluble,-9.13,2.40E-07,7.40E-10,Poorly soluble,Low,No,No,Yes,No,No,No,No,0.29,1,2,1,1,3,0.55,0,0,2,3.08,
Artemisia annua,Artemisinic aldehyde,O=CC(=C)[C@@H]1CC[C@H]([C@H]2[C@@H]1C=C(C)CC2)C,C15H22O,218.33,16,0,0.67,2,1,0,69.24,17.07,2.86,3.69,3.76,3.46,3.43,3.44,-3.39,8.97E-02,4.11E-04,Soluble,-3.74,3.98E-02,1.82E-04,Soluble,-2.66,4.75E-01,2.18E-03,Soluble,High,Yes,No,No,Yes,Yes,No,No,-5.01,0,0,0,0,1,0.55,0,3,2,4.26,
